week_start_date,vegetable,location,month,week_of_year,fuel_price,price,temp,rainfall
10/25/2024,leeks,nuwaraeliya,10,43,283,255,17.71,11.43
10/25/2024,leeks,ratnapura,10,43,283,275,26.86,23.51
10/25/2024,luffa,ampara,10,43,283,270,27.86,9.64
10/25/2024,luffa,anuradhapura,10,43,283,320,26.01,7.59
10/25/2024,luffa,badulla,10,43,283,320,23.57,6.81
10/25/2024,luffa,colombo,10,43,283,320,28.03,13.96
10/25/2024,luffa,dambulla,10,43,283,270,26.01,7.59
10/25/2024,luffa,galle,10,43,283,310,28.59,12.99
10/25/2024,luffa,gampaha,10,43,283,380,27.7,12.87
10/25/2024,luffa,jaffna,10,43,283,,27.8,4.04
10/25/2024,luffa,kaluthara,10,43,283,330,28.59,12.99
10/25/2024,luffa,kandy,10,43,283,270,23.43,7.21
10/25/2024,luffa,meegoda,10,43,283,300,28.59,12.99
10/25/2024,luffa,monaragala,10,43,283,360,27.71,6.69
10/25/2024,luffa,nuwaraeliya,10,43,283,290,17.71,11.43
10/25/2024,luffa,ratnapura,10,43,283,250,26.86,23.51
10/25/2024,pumpkin,ampara,10,43,283,180,27.86,9.64
10/25/2024,pumpkin,anuradhapura,10,43,283,210,26.01,7.59
10/25/2024,pumpkin,badulla,10,43,283,240,23.57,6.81
10/25/2024,pumpkin,colombo,10,43,283,200,28.03,13.96
10/25/2024,pumpkin,dambulla,10,43,283,180,26.01,7.59
10/25/2024,pumpkin,galle,10,43,283,150,28.59,12.99
10/25/2024,pumpkin,gampaha,10,43,283,200,27.7,12.87
10/25/2024,pumpkin,jaffna,10,43,283,130,27.8,4.04
10/25/2024,pumpkin,kaluthara,10,43,283,180,28.59,12.99
10/25/2024,pumpkin,kandy,10,43,283,150,23.43,7.21
10/25/2024,pumpkin,meegoda,10,43,283,200,28.59,12.99
10/25/2024,pumpkin,monaragala,10,43,283,180,27.71,6.69
10/25/2024,pumpkin,nuwaraeliya,10,43,283,230,17.71,11.43
10/25/2024,pumpkin,ratnapura,10,43,283,190,26.86,23.51
10/25/2024,snake gourd,ampara,10,43,283,270,27.86,9.64
10/25/2024,snake gourd,anuradhapura,10,43,283,340,26.01,7.59
10/25/2024,snake gourd,badulla,10,43,283,320,23.57,6.81
10/25/2024,snake gourd,colombo,10,43,283,400,28.03,13.96
10/25/2024,snake gourd,dambulla,10,43,283,290,26.01,7.59
10/25/2024,snake gourd,galle,10,43,283,300,28.59,12.99
10/25/2024,snake gourd,gampaha,10,43,283,280,27.7,12.87
10/25/2024,snake gourd,jaffna,10,43,283,150,27.8,4.04
10/25/2024,snake gourd,kaluthara,10,43,283,360,28.59,12.99
10/25/2024,snake gourd,kandy,10,43,283,250,23.43,7.21
10/25/2024,snake gourd,meegoda,10,43,283,440,28.59,12.99
10/25/2024,snake gourd,monaragala,10,43,283,300,27.71,6.69
10/25/2024,snake gourd,nuwaraeliya,10,43,283,310,17.71,11.43
10/25/2024,snake gourd,ratnapura,10,43,283,300,26.86,23.51
10/25/2024,tomato,ampara,10,43,283,310,27.86,9.64
10/25/2024,tomato,anuradhapura,10,43,283,380,26.01,7.59
10/25/2024,tomato,badulla,10,43,283,280,23.57,6.81
10/25/2024,tomato,colombo,10,43,283,320,28.03,13.96
10/25/2024,tomato,dambulla,10,43,283,310,26.01,7.59
10/25/2024,tomato,galle,10,43,283,280,28.59,12.99
10/25/2024,tomato,gampaha,10,43,283,380,27.7,12.87
10/25/2024,tomato,jaffna,10,43,283,300,27.8,4.04
10/25/2024,tomato,kaluthara,10,43,283,390,28.59,12.99
10/25/2024,tomato,kandy,10,43,283,280,23.43,7.21
10/25/2024,tomato,meegoda,10,43,283,380,28.59,12.99
10/25/2024,tomato,monaragala,10,43,283,300,27.71,6.69
10/25/2024,tomato,nuwaraeliya,10,43,283,310,17.71,11.43
10/25/2024,tomato,ratnapura,10,43,283,410,26.86,23.51
11/1/2024,beet root,ampara,11,44,283,210,27.29,5
11/1/2024,beet root,anuradhapura,11,44,283,220,25.43,8.89
11/1/2024,beet root,badulla,11,44,283,280,23.43,12.99
11/1/2024,beet root,colombo,11,44,283,220,26.8,10.51
11/1/2024,beet root,dambulla,11,44,283,210,25.43,8.89
11/1/2024,beet root,galle,11,44,283,200,27.6,9.24
11/1/2024,beet root,gampaha,11,44,283,200,26.84,9.81
11/1/2024,beet root,jaffna,11,44,283,150,26.63,7.96
11/1/2024,beet root,kaluthara,11,44,283,220,27.6,9.24
11/1/2024,beet root,kandy,11,44,283,170,23.14,12.59
11/1/2024,beet root,meegoda,11,44,283,220,27.6,9.24
11/1/2024,beet root,monaragala,11,44,283,280,26.57,14.73
11/1/2024,beet root,nuwaraeliya,11,44,283,210,16.57,3.7
11/1/2024,beet root,ratnapura,11,44,283,200,26.14,7.97
11/1/2024,brinjal,ampara,11,44,283,300,27.29,5
11/1/2024,brinjal,anuradhapura,11,44,283,380,25.43,8.89
11/1/2024,brinjal,badulla,11,44,283,320,23.43,12.99
11/1/2024,brinjal,colombo,11,44,283,350,26.8,10.51
11/1/2024,brinjal,dambulla,11,44,283,410,25.43,8.89
11/1/2024,brinjal,galle,11,44,283,330,27.6,9.24
11/1/2024,brinjal,gampaha,11,44,283,330,26.84,9.81
11/1/2024,brinjal,jaffna,11,44,283,375,26.63,7.96
11/1/2024,brinjal,kaluthara,11,44,283,425,27.6,9.24
11/1/2024,brinjal,kandy,11,44,283,330,23.14,12.59
11/1/2024,brinjal,meegoda,11,44,283,440,27.6,9.24
11/1/2024,brinjal,monaragala,11,44,283,300,26.57,14.73
11/1/2024,brinjal,nuwaraeliya,11,44,283,310,16.57,3.7
11/1/2024,brinjal,ratnapura,11,44,283,325,26.14,7.97
11/1/2024,cabbage,ampara,11,44,283,220,27.29,5
11/1/2024,cabbage,anuradhapura,11,44,283,260,25.43,8.89
11/1/2024,cabbage,badulla,11,44,283,220,23.43,12.99
11/1/2024,cabbage,colombo,11,44,283,220,26.8,10.51
11/1/2024,cabbage,dambulla,11,44,283,220,25.43,8.89
11/1/2024,cabbage,galle,11,44,283,250,27.6,9.24
11/1/2024,cabbage,gampaha,11,44,283,250,26.84,9.81
11/1/2024,cabbage,jaffna,11,44,283,225,26.63,7.96
11/1/2024,cabbage,kaluthara,11,44,283,310,27.6,9.24
11/1/2024,cabbage,kandy,11,44,283,170,23.14,12.59
11/1/2024,cabbage,meegoda,11,44,283,220,27.6,9.24
11/1/2024,cabbage,monaragala,11,44,283,200,26.57,14.73
11/1/2024,cabbage,nuwaraeliya,11,44,283,210,16.57,3.7
11/1/2024,cabbage,ratnapura,11,44,283,190,26.14,7.97
11/1/2024,carrot,ampara,11,44,283,180,27.29,5
11/1/2024,carrot,anuradhapura,11,44,283,240,25.43,8.89
11/1/2024,carrot,badulla,11,44,283,240,23.43,12.99
11/1/2024,carrot,colombo,11,44,283,200,26.8,10.51
11/1/2024,carrot,dambulla,11,44,283,180,25.43,8.89
11/1/2024,carrot,galle,11,44,283,190,27.6,9.24
11/1/2024,carrot,gampaha,11,44,283,190,26.84,9.81
11/1/2024,carrot,jaffna,11,44,283,180,26.63,7.96
11/1/2024,carrot,kaluthara,11,44,283,200,27.6,9.24
11/1/2024,carrot,kandy,11,44,283,190,23.14,12.59
11/1/2024,carrot,meegoda,11,44,283,200,27.6,9.24
11/1/2024,carrot,monaragala,11,44,283,210,26.57,14.73
11/1/2024,carrot,nuwaraeliya,11,44,283,190,16.57,3.7
11/1/2024,carrot,ratnapura,11,44,283,210,26.14,7.97
11/1/2024,cucumber,ampara,11,44,283,200,27.29,5
11/1/2024,cucumber,anuradhapura,11,44,283,180,25.43,8.89
11/1/2024,cucumber,badulla,11,44,283,220,23.43,12.99
11/1/2024,cucumber,colombo,11,44,283,170,26.8,10.51
11/1/2024,cucumber,dambulla,11,44,283,180,25.43,8.89
11/1/2024,cucumber,galle,11,44,283,130,27.6,9.24
11/1/2024,cucumber,gampaha,11,44,283,130,26.84,9.81
11/1/2024,cucumber,jaffna,11,44,283,155,26.63,7.96
11/1/2024,cucumber,kaluthara,11,44,283,265,27.6,9.24
11/1/2024,cucumber,kandy,11,44,283,150,23.14,12.59
11/1/2024,cucumber,meegoda,11,44,283,190,27.6,9.24
11/1/2024,cucumber,monaragala,11,44,283,180,26.57,14.73
11/1/2024,cucumber,nuwaraeliya,11,44,283,190,16.57,3.7
11/1/2024,cucumber,ratnapura,11,44,283,150,26.14,7.97
11/1/2024,green beans,ampara,11,44,283,470,27.29,5
11/1/2024,green beans,anuradhapura,11,44,283,440,25.43,8.89
11/1/2024,green beans,badulla,11,44,283,240,23.43,12.99
11/1/2024,green beans,colombo,11,44,283,350,26.8,10.51
11/1/2024,green beans,dambulla,11,44,283,380,25.43,8.89
11/1/2024,green beans,galle,11,44,283,390,27.6,9.24
11/1/2024,green beans,gampaha,11,44,283,390,26.84,9.81
11/1/2024,green beans,jaffna,11,44,283,275,26.63,7.96
11/1/2024,green beans,kaluthara,11,44,283,340,27.6,9.24
11/1/2024,green beans,kandy,11,44,283,340,23.14,12.59
11/1/2024,green beans,meegoda,11,44,283,460,27.6,9.24
11/1/2024,green beans,monaragala,11,44,283,420,26.57,14.73
11/1/2024,green beans,nuwaraeliya,11,44,283,310,16.57,3.7
11/1/2024,green beans,ratnapura,11,44,283,330,26.14,7.97
11/1/2024,ladies fingers,ampara,11,44,283,220,27.29,5
11/1/2024,ladies fingers,anuradhapura,11,44,283,180,25.43,8.89
11/1/2024,ladies fingers,badulla,11,44,283,220,23.43,12.99
11/1/2024,ladies fingers,colombo,11,44,283,205,26.8,10.51
11/1/2024,ladies fingers,dambulla,11,44,283,150,25.43,8.89
11/1/2024,ladies fingers,galle,11,44,283,180,27.6,9.24
11/1/2024,ladies fingers,gampaha,11,44,283,180,26.84,9.81
11/1/2024,ladies fingers,jaffna,11,44,283,140,26.63,7.96
11/1/2024,ladies fingers,kaluthara,11,44,283,320,27.6,9.24
11/1/2024,ladies fingers,kandy,11,44,283,130,23.14,12.59
11/1/2024,ladies fingers,meegoda,11,44,283,220,27.6,9.24
11/1/2024,ladies fingers,monaragala,11,44,283,220,26.57,14.73
11/1/2024,ladies fingers,nuwaraeliya,11,44,283,210,16.57,3.7
11/1/2024,ladies fingers,ratnapura,11,44,283,170,26.14,7.97
11/1/2024,leeks,ampara,11,44,283,275,27.29,5
11/1/2024,leeks,anuradhapura,11,44,283,300,25.43,8.89
11/1/2024,leeks,badulla,11,44,283,320,23.43,12.99
11/1/2024,leeks,colombo,11,44,283,300,26.8,10.51
11/1/2024,leeks,dambulla,11,44,283,300,25.43,8.89
11/1/2024,leeks,galle,11,44,283,290,27.6,9.24
11/1/2024,leeks,gampaha,11,44,283,290,26.84,9.81
11/1/2024,leeks,jaffna,11,44,283,265,26.63,7.96
11/1/2024,leeks,kaluthara,11,44,283,375,27.6,9.24
11/1/2024,leeks,kandy,11,44,283,220,23.14,12.59
11/1/2024,leeks,meegoda,11,44,283,300,27.6,9.24
11/1/2024,leeks,monaragala,11,44,283,290,26.57,14.73
11/1/2024,leeks,nuwaraeliya,11,44,283,230,16.57,3.7
11/1/2024,leeks,ratnapura,11,44,283,275,26.14,7.97
11/1/2024,luffa,ampara,11,44,283,270,27.29,5
11/1/2024,luffa,anuradhapura,11,44,283,280,25.43,8.89
11/1/2024,luffa,badulla,11,44,283,360,23.43,12.99
11/1/2024,luffa,colombo,11,44,283,325,26.8,10.51
11/1/2024,luffa,dambulla,11,44,283,300,25.43,8.89
11/1/2024,luffa,galle,11,44,283,300,27.6,9.24
11/1/2024,luffa,gampaha,11,44,283,300,26.84,9.81
11/1/2024,luffa,jaffna,11,44,283,,26.63,7.96
11/1/2024,luffa,kaluthara,11,44,283,390,27.6,9.24
11/1/2024,luffa,kandy,11,44,283,250,23.14,12.59
11/1/2024,luffa,meegoda,11,44,283,320,27.6,9.24
11/1/2024,luffa,monaragala,11,44,283,360,26.57,14.73
11/1/2024,luffa,nuwaraeliya,11,44,283,270,16.57,3.7
11/1/2024,luffa,ratnapura,11,44,283,250,26.14,7.97
11/1/2024,pumpkin,ampara,11,44,283,180,27.29,5
11/1/2024,pumpkin,anuradhapura,11,44,283,220,25.43,8.89
11/1/2024,pumpkin,badulla,11,44,283,180,23.43,12.99
11/1/2024,pumpkin,colombo,11,44,283,180,26.8,10.51
11/1/2024,pumpkin,dambulla,11,44,283,190,25.43,8.89
11/1/2024,pumpkin,galle,11,44,283,160,27.6,9.24
11/1/2024,pumpkin,gampaha,11,44,283,160,26.84,9.81
11/1/2024,pumpkin,jaffna,11,44,283,135,26.63,7.96
11/1/2024,pumpkin,kaluthara,11,44,283,200,27.6,9.24
11/1/2024,pumpkin,kandy,11,44,283,150,23.14,12.59
11/1/2024,pumpkin,meegoda,11,44,283,220,27.6,9.24
11/1/2024,pumpkin,monaragala,11,44,283,220,26.57,14.73
11/1/2024,pumpkin,nuwaraeliya,11,44,283,210,16.57,3.7
11/1/2024,pumpkin,ratnapura,11,44,283,190,26.14,7.97
11/1/2024,snake gourd,ampara,11,44,283,270,27.29,5
11/1/2024,snake gourd,anuradhapura,11,44,283,280,25.43,8.89
11/1/2024,snake gourd,badulla,11,44,283,360,23.43,12.99
11/1/2024,snake gourd,colombo,11,44,283,340,26.8,10.51
11/1/2024,snake gourd,dambulla,11,44,283,280,25.43,8.89
11/1/2024,snake gourd,galle,11,44,283,300,27.6,9.24
11/1/2024,snake gourd,gampaha,11,44,283,300,26.84,9.81
11/1/2024,snake gourd,jaffna,11,44,283,150,26.63,7.96
11/1/2024,snake gourd,kaluthara,11,44,283,375,27.6,9.24
11/1/2024,snake gourd,kandy,11,44,283,220,23.14,12.59
11/1/2024,snake gourd,meegoda,11,44,283,400,27.6,9.24
11/1/2024,snake gourd,monaragala,11,44,283,360,26.57,14.73
11/1/2024,snake gourd,nuwaraeliya,11,44,283,290,16.57,3.7
11/1/2024,snake gourd,ratnapura,11,44,283,290,26.14,7.97
11/1/2024,tomato,ampara,11,44,283,310,27.29,5
11/1/2024,tomato,anuradhapura,11,44,283,310,25.43,8.89
11/1/2024,tomato,badulla,11,44,283,220,23.43,12.99
11/1/2024,tomato,colombo,11,44,283,320,26.8,10.51
11/1/2024,tomato,dambulla,11,44,283,310,25.43,8.89
11/1/2024,tomato,galle,11,44,283,310,27.6,9.24
11/1/2024,tomato,gampaha,11,44,283,310,26.84,9.81
11/1/2024,tomato,jaffna,11,44,283,285,26.63,7.96
11/1/2024,tomato,kaluthara,11,44,283,375,27.6,9.24
11/1/2024,tomato,kandy,11,44,283,250,23.14,12.59
11/1/2024,tomato,meegoda,11,44,283,330,27.6,9.24
11/1/2024,tomato,monaragala,11,44,283,290,26.57,14.73
11/1/2024,tomato,nuwaraeliya,11,44,283,335,16.57,3.7
11/1/2024,tomato,ratnapura,11,44,283,325,26.14,7.97
11/8/2024,beet root,ampara,11,45,283,210,27.14,11.07
11/8/2024,beet root,anuradhapura,11,45,283,260,26.4,5.3
11/8/2024,beet root,badulla,11,45,283,280,23.71,7.2
11/8/2024,beet root,colombo,11,45,283,230,27.7,4.21
11/8/2024,beet root,dambulla,11,45,283,220,26.4,5.3
11/8/2024,beet root,galle,11,45,283,250,28.47,3.57
11/8/2024,beet root,gampaha,11,45,283,300,27.56,6.34
11/8/2024,beet root,jaffna,11,45,283,160,27.1,8.87
11/8/2024,beet root,kaluthara,11,45,283,200,28.47,3.57
11/8/2024,beet root,kandy,11,45,283,190,23.29,6.67
11/8/2024,beet root,meegoda,11,45,283,260,28.47,3.57
11/8/2024,beet root,monaragala,11,45,283,290,27.29,4.74
11/8/2024,beet root,nuwaraeliya,11,45,283,210,18.29,10.33
11/8/2024,beet root,ratnapura,11,45,283,230,26.86,8.36
11/8/2024,brinjal,ampara,11,45,283,330,27.14,11.07
11/8/2024,brinjal,anuradhapura,11,45,283,360,26.4,5.3
11/8/2024,brinjal,badulla,11,45,283,260,23.71,7.2
11/8/2024,brinjal,colombo,11,45,283,335,27.7,4.21
11/8/2024,brinjal,dambulla,11,45,283,400,26.4,5.3
11/8/2024,brinjal,galle,11,45,283,330,28.47,3.57
11/8/2024,brinjal,gampaha,11,45,283,420,27.56,6.34
11/8/2024,brinjal,jaffna,11,45,283,300,27.1,8.87
11/8/2024,brinjal,kaluthara,11,45,283,330,28.47,3.57
11/8/2024,brinjal,kandy,11,45,283,270,23.29,6.67
11/8/2024,brinjal,meegoda,11,45,283,420,28.47,3.57
11/8/2024,brinjal,monaragala,11,45,283,310,27.29,4.74
11/8/2024,brinjal,nuwaraeliya,11,45,283,290,18.29,10.33
11/8/2024,brinjal,ratnapura,11,45,283,270,26.86,8.36
11/8/2024,cabbage,ampara,11,45,283,190,27.14,11.07
11/8/2024,cabbage,anuradhapura,11,45,283,240,26.4,5.3
11/8/2024,cabbage,badulla,11,45,283,180,23.71,7.2
11/8/2024,cabbage,colombo,11,45,283,190,27.7,4.21
11/8/2024,cabbage,dambulla,11,45,283,220,26.4,5.3
11/8/2024,cabbage,galle,11,45,283,250,28.47,3.57
11/8/2024,cabbage,gampaha,11,45,283,240,27.56,6.34
11/8/2024,cabbage,jaffna,11,45,283,200,27.1,8.87
11/8/2024,cabbage,kaluthara,11,45,283,200,28.47,3.57
11/8/2024,cabbage,kandy,11,45,283,170,23.29,6.67
11/8/2024,cabbage,meegoda,11,45,283,240,28.47,3.57
11/8/2024,cabbage,monaragala,11,45,283,230,27.29,4.74
11/8/2024,cabbage,nuwaraeliya,11,45,283,200,18.29,10.33
11/8/2024,cabbage,ratnapura,11,45,283,200,26.86,8.36
11/8/2024,carrot,ampara,11,45,283,210,27.14,11.07
11/8/2024,carrot,anuradhapura,11,45,283,260,26.4,5.3
11/8/2024,carrot,badulla,11,45,283,200,23.71,7.2
11/8/2024,carrot,colombo,11,45,283,190,27.7,4.21
11/8/2024,carrot,dambulla,11,45,283,180,26.4,5.3
11/8/2024,carrot,galle,11,45,283,190,28.47,3.57
11/8/2024,carrot,gampaha,11,45,283,220,27.56,6.34
11/8/2024,carrot,jaffna,11,45,283,210,27.1,8.87
11/8/2024,carrot,kaluthara,11,45,283,200,28.47,3.57
11/8/2024,carrot,kandy,11,45,283,190,23.29,6.67
11/8/2024,carrot,meegoda,11,45,283,220,28.47,3.57
11/8/2024,carrot,monaragala,11,45,283,300,27.29,4.74
11/8/2024,carrot,nuwaraeliya,11,45,283,230,18.29,10.33
11/8/2024,carrot,ratnapura,11,45,283,210,26.86,8.36
11/8/2024,cucumber,ampara,11,45,283,210,27.14,11.07
11/8/2024,cucumber,anuradhapura,11,45,283,210,26.4,5.3
11/8/2024,cucumber,badulla,11,45,283,220,23.71,7.2
11/8/2024,cucumber,colombo,11,45,283,200,27.7,4.21
11/8/2024,cucumber,dambulla,11,45,283,190,26.4,5.3
11/8/2024,cucumber,galle,11,45,283,180,28.47,3.57
11/8/2024,cucumber,gampaha,11,45,283,280,27.56,6.34
11/8/2024,cucumber,jaffna,11,45,283,155,27.1,8.87
11/8/2024,cucumber,kaluthara,11,45,283,210,28.47,3.57
11/8/2024,cucumber,kandy,11,45,283,190,23.29,6.67
11/8/2024,cucumber,meegoda,11,45,283,220,28.47,3.57
11/8/2024,cucumber,monaragala,11,45,283,200,27.29,4.74
11/8/2024,cucumber,nuwaraeliya,11,45,283,210,18.29,10.33
11/8/2024,cucumber,ratnapura,11,45,283,185,26.86,8.36
11/8/2024,green beans,ampara,11,45,283,470,27.14,11.07
11/8/2024,green beans,anuradhapura,11,45,283,500,26.4,5.3
11/8/2024,green beans,badulla,11,45,283,450,23.71,7.2
11/8/2024,green beans,colombo,11,45,283,415,27.7,4.21
11/8/2024,green beans,dambulla,11,45,283,480,26.4,5.3
11/8/2024,green beans,galle,11,45,283,390,28.47,3.57
11/8/2024,green beans,gampaha,11,45,283,440,27.56,6.34
11/8/2024,green beans,jaffna,11,45,283,465,27.1,8.87
11/8/2024,green beans,kaluthara,11,45,283,375,28.47,3.57
11/8/2024,green beans,kandy,11,45,283,500,23.29,6.67
11/8/2024,green beans,meegoda,11,45,283,500,28.47,3.57
11/8/2024,green beans,monaragala,11,45,283,510,27.29,4.74
11/8/2024,green beans,nuwaraeliya,11,45,283,470,18.29,10.33
11/8/2024,green beans,ratnapura,11,45,283,400,26.86,8.36
11/8/2024,ladies fingers,ampara,11,45,283,210,27.14,11.07
11/8/2024,ladies fingers,anuradhapura,11,45,283,200,26.4,5.3
11/8/2024,ladies fingers,badulla,11,45,283,220,23.71,7.2
11/8/2024,ladies fingers,colombo,11,45,283,235,27.7,4.21
11/8/2024,ladies fingers,dambulla,11,45,283,150,26.4,5.3
11/8/2024,ladies fingers,galle,11,45,283,190,28.47,3.57
11/8/2024,ladies fingers,gampaha,11,45,283,280,27.56,6.34
11/8/2024,ladies fingers,jaffna,11,45,283,140,27.1,8.87
11/8/2024,ladies fingers,kaluthara,11,45,283,210,28.47,3.57
11/8/2024,ladies fingers,kandy,11,45,283,180,23.29,6.67
11/8/2024,ladies fingers,meegoda,11,45,283,220,28.47,3.57
11/8/2024,ladies fingers,monaragala,11,45,283,230,27.29,4.74
11/8/2024,ladies fingers,nuwaraeliya,11,45,283,225,18.29,10.33
11/8/2024,ladies fingers,ratnapura,11,45,283,140,26.86,8.36
11/8/2024,leeks,ampara,11,45,283,260,27.14,11.07
11/8/2024,leeks,anuradhapura,11,45,283,320,26.4,5.3
11/8/2024,leeks,badulla,11,45,283,280,23.71,7.2
11/8/2024,leeks,colombo,11,45,283,250,27.7,4.21
11/8/2024,leeks,dambulla,11,45,283,260,26.4,5.3
11/8/2024,leeks,galle,11,45,283,350,28.47,3.57
11/8/2024,leeks,gampaha,11,45,283,360,27.56,6.34
11/8/2024,leeks,jaffna,11,45,283,265,27.1,8.87
11/8/2024,leeks,kaluthara,11,45,283,310,28.47,3.57
11/8/2024,leeks,kandy,11,45,283,220,23.29,6.67
11/8/2024,leeks,meegoda,11,45,283,280,28.47,3.57
11/8/2024,leeks,monaragala,11,45,283,360,27.29,4.74
11/8/2024,leeks,nuwaraeliya,11,45,283,235,18.29,10.33
11/8/2024,leeks,ratnapura,11,45,283,260,26.86,8.36
11/8/2024,luffa,ampara,11,45,283,330,27.14,11.07
11/8/2024,luffa,anuradhapura,11,45,283,360,26.4,5.3
11/8/2024,luffa,badulla,11,45,283,320,23.71,7.2
11/8/2024,luffa,colombo,11,45,283,335,27.7,4.21
11/8/2024,luffa,dambulla,11,45,283,380,26.4,5.3
11/8/2024,luffa,galle,11,45,283,330,28.47,3.57
11/8/2024,luffa,gampaha,11,45,283,380,27.56,6.34
11/8/2024,luffa,jaffna,11,45,283,,27.1,8.87
11/8/2024,luffa,kaluthara,11,45,283,330,28.47,3.57
11/8/2024,luffa,kandy,11,45,283,340,23.29,6.67
11/8/2024,luffa,meegoda,11,45,283,350,28.47,3.57
11/8/2024,luffa,monaragala,11,45,283,420,27.29,4.74
11/8/2024,luffa,nuwaraeliya,11,45,283,290,18.29,10.33
11/8/2024,luffa,ratnapura,11,45,283,425,26.86,8.36
11/8/2024,pumpkin,ampara,11,45,283,190,27.14,11.07
11/8/2024,pumpkin,anuradhapura,11,45,283,240,26.4,5.3
11/8/2024,pumpkin,badulla,11,45,283,220,23.71,7.2
11/8/2024,pumpkin,colombo,11,45,283,200,27.7,4.21
11/8/2024,pumpkin,dambulla,11,45,283,190,26.4,5.3
11/8/2024,pumpkin,galle,11,45,283,170,28.47,3.57
11/8/2024,pumpkin,gampaha,11,45,283,220,27.56,6.34
11/8/2024,pumpkin,jaffna,11,45,283,120,27.1,8.87
11/8/2024,pumpkin,kaluthara,11,45,283,180,28.47,3.57
11/8/2024,pumpkin,kandy,11,45,283,170,23.29,6.67
11/8/2024,pumpkin,meegoda,11,45,283,180,28.47,3.57
11/8/2024,pumpkin,monaragala,11,45,283,240,27.29,4.74
11/8/2024,pumpkin,nuwaraeliya,11,45,283,230,18.29,10.33
11/8/2024,pumpkin,ratnapura,11,45,283,190,26.86,8.36
11/8/2024,snake gourd,ampara,11,45,283,330,27.14,11.07
11/8/2024,snake gourd,anuradhapura,11,45,283,320,26.4,5.3
11/8/2024,snake gourd,badulla,11,45,283,320,23.71,7.2
11/8/2024,snake gourd,colombo,11,45,283,350,27.7,4.21
11/8/2024,snake gourd,dambulla,11,45,283,300,26.4,5.3
11/8/2024,snake gourd,galle,11,45,283,320,28.47,3.57
11/8/2024,snake gourd,gampaha,11,45,283,380,27.56,6.34
11/8/2024,snake gourd,jaffna,11,45,283,235,27.1,8.87
11/8/2024,snake gourd,kaluthara,11,45,283,325,28.47,3.57
11/8/2024,snake gourd,kandy,11,45,283,250,23.29,6.67
11/8/2024,snake gourd,meegoda,11,45,283,440,28.47,3.57
11/8/2024,snake gourd,monaragala,11,45,283,290,27.29,4.74
11/8/2024,snake gourd,nuwaraeliya,11,45,283,310,18.29,10.33
11/8/2024,snake gourd,ratnapura,11,45,283,290,26.86,8.36
11/8/2024,tomato,ampara,11,45,283,310,27.14,11.07
11/8/2024,tomato,anuradhapura,11,45,283,360,26.4,5.3
11/8/2024,tomato,badulla,11,45,283,280,23.71,7.2
11/8/2024,tomato,colombo,11,45,283,325,27.7,4.21
11/8/2024,tomato,dambulla,11,45,283,320,26.4,5.3
11/8/2024,tomato,galle,11,45,283,360,28.47,3.57
11/8/2024,tomato,gampaha,11,45,283,410,27.56,6.34
11/8/2024,tomato,jaffna,11,45,283,325,27.1,8.87
11/8/2024,tomato,kaluthara,11,45,283,375,28.47,3.57
11/8/2024,tomato,kandy,11,45,283,280,23.29,6.67
11/8/2024,tomato,meegoda,11,45,283,350,28.47,3.57
11/8/2024,tomato,monaragala,11,45,283,300,27.29,4.74
11/8/2024,tomato,nuwaraeliya,11,45,283,350,18.29,10.33
11/8/2024,tomato,ratnapura,11,45,283,375,26.86,8.36
11/15/2024,beet root,ampara,11,46,283,250,26.86,8.43
11/15/2024,beet root,anuradhapura,11,46,283,260,25.61,10.54
11/15/2024,beet root,badulla,11,46,283,280,23.57,9.39
11/15/2024,beet root,colombo,11,46,283,270,27.29,8.54
11/15/2024,beet root,dambulla,11,46,283,280,25.61,10.54
11/15/2024,beet root,galle,11,46,283,,27.67,6.57
11/15/2024,beet root,gampaha,11,46,283,280,26.79,9.79
11/15/2024,beet root,jaffna,11,46,283,225,26,18.04
11/15/2024,beet root,kaluthara,11,46,283,250,27.67,6.57
11/15/2024,beet root,kandy,11,46,283,220,22.86,10.1
11/15/2024,beet root,meegoda,11,46,283,280,27.67,6.57
11/15/2024,beet root,monaragala,11,46,283,360,26.86,8.33
11/15/2024,beet root,nuwaraeliya,11,46,283,255,17.71,13.31
11/15/2024,beet root,ratnapura,11,46,283,230,26.29,10.71
11/15/2024,brinjal,ampara,11,46,283,300,26.86,8.43
11/15/2024,brinjal,anuradhapura,11,46,283,280,25.61,10.54
11/15/2024,brinjal,badulla,11,46,283,240,23.57,9.39
11/15/2024,brinjal,colombo,11,46,283,335,27.29,8.54
11/15/2024,brinjal,dambulla,11,46,283,370,25.61,10.54
11/15/2024,brinjal,galle,11,46,283,,27.67,6.57
11/15/2024,brinjal,gampaha,11,46,283,370,26.79,9.79
11/15/2024,brinjal,jaffna,11,46,283,180,26,18.04
11/15/2024,brinjal,kaluthara,11,46,283,350,27.67,6.57
11/15/2024,brinjal,kandy,11,46,283,220,22.86,10.1
11/15/2024,brinjal,meegoda,11,46,283,330,27.67,6.57
11/15/2024,brinjal,monaragala,11,46,283,290,26.86,8.33
11/15/2024,brinjal,nuwaraeliya,11,46,283,250,17.71,13.31
11/15/2024,brinjal,ratnapura,11,46,283,290,26.29,10.71
11/15/2024,cabbage,ampara,11,46,283,210,26.86,8.43
11/15/2024,cabbage,anuradhapura,11,46,283,240,25.61,10.54
